exchange_nr,source,company,means_of_exchange,ship_captain,orig_date_src,orig_yr,orig_date,orig_exact_date_yn,orig_loc_port_arch,orig_loc_region_arch,orig_loc_port_modern,orig_loc_region_modern,orig_loc_lat,orig_loc_long,dest_date_src,dest_yr,dest_date,dest_exact_date_yn,dest_loc_port_arch,dest_loc_region_arch,dest_loc_port,dest_loc_region,dest_loc_lat,dest_loc_long,textile_quantity,textile_unit,els_per_ps,supplier,textile_category,textile_subcategory,textile_name,textile_modifier_fulltext,textile_color_arch,textile_color_inf,textile_pattern_arch,textile_process_arch,textile_fiber_arch,textile_geography_arch,textile_quality_arch,textile_other_unknown_arch,textile_quality_inferred,ship_doc_total_arch,shipment_total_value,shipment_currency,total_value_guldens,total_value_stuivers,total_value_penningen,total_value_currency,total_value_other,ps_value_gulden,ps_value_stuivers,ps_value_penningen,ps_value_currency,additional_text_from_doc,notes_other,headerexplanations,httpsdocsgooglecomdocumentd1wnak,total_value_dutch_gulders
2001838,bgb_16137,VOC,Haarlem,"NA",das,1721,1721-07-09,y,Amsterdam,Dutch Republic,Amsterdam,Netherlands,"NA","NA",doc,1722,1722-01-30,y,Batavia,Batavia,Jakarta,"Java, Indonesia","NA","NA",14.00,ps,"NA","NA","NA","NA",grein,-,"NA","NA","NA","NA","NA","NA","NA","NA","NA","142058,4","142058,4",Indian Guilders,2739,9,0,Indian Guilders,"NA","NA","NA","NA","NA","NA",DAS voyage 2465.1,"NA","NA",1917.6149999999998
2003340,bgb_16902,VOC,Zanderhoef,"NA",doc,1722,1722-07-20,y,Batavia,Batavia,Jakarta,"Java, Indonesia","NA","NA",est,1722,"NA",n,Semarang,Java's Northeast Coast,Semarang,"Northeast Coast of Java, Indonesia","NA","NA",4800.00,ps,"NA","NA","NA","NA",baftas,zwart breed Surats,black,"NA","NA","NA","NA",Surat,"NA",wide,"NA","51832,10,8","51832,10,8",Indian Guilders,13602,7,8,Indian Guilders,"NA","NA","NA","NA","NA","NA","NA","NA","NA",9521.668333333333
2000888,bgb_16442,VOC,Rijnestein,"NA",doc,1721,1721-11-29,y,Batavia,Batavia,Jakarta,"Java, Indonesia","NA","NA","NA","NA","NA","NA",Amsterdam,Dutch Republic,Amsterdam,Netherlands,"NA","NA",150.00,ps,"NA","NA","NA","NA",tanjeebs,Bengaals,"NA","NA","NA","NA","NA",Bengal,"NA","NA","NA","242313,15,8","242313,15,8",Indian Guilders,3445,0,0,Indian Guilders,"NA","NA","NA","NA","NA","NA","DAS voyage 6512.4, wrecked","NA","NA",2411.5
2002415,bgb_16230,VOC,Kokenge,"NA",est,1722,"NA",n,Surat,Surat,Surat,Northwest India,"NA","NA",doc,1722,1722-07-13,y,Batavia,Batavia,Jakarta,"Java, Indonesia","NA","NA",40.00,ps,"NA","NA","NA","NA",took,-,"NA","NA","NA","NA","NA","NA","NA","NA","NA",122118,122118,Indian Guilders,1235,11,0,Indian Guilders,"NA","NA","NA","NA","NA","NA","NA","NA","NA",864.8849999999999
2000984,bgb_16458,VOC,Vaderland Getrouw,"NA",doc,1721,1721-11-29,y,Batavia,Batavia,Jakarta,"Java, Indonesia","NA","NA",das,1722,1722-08-08,"NA",Zeeland,Dutch Republic,Middelburg,Netherlands,"NA","NA",60.00,ps,"NA","NA","NA","NA",guinea-stuffs,fijn gebleekt Kust,"NA",white,"NA",bleached,cotton,Coast (presumed Coromandel),fine,"NA","NA",316728,316728,Indian Guilders,1458,7,0,Indian Guilders,"NA","NA","NA","NA","NA","NA",DAS voyage 6531.5 (dep. Date 1721-12-17); src_00055,"NA","NA",1020.8449999999999
2001575,bgb_16474,VOC,Wassenaar,"NA",doc,1721,1721-11-29,y,Batavia,Batavia,Jakarta,"Java, Indonesia","NA","NA",das,1722,1722-08-05,"NA",Rotterdam,Dutch Republic,Rotterdam,Netherlands,"NA","NA",560.00,ps,"NA","NA","NA","NA",nickanees,Surats,"NA","NA","NA","NA",cotton,Surat,"NA","NA","NA","309330,1","309330,1",Indian Guilders,1528,6,0,Indian Guilders,"NA","NA","NA","NA","NA","NA",DAS voyage 6532.6; src_00058,"NA","NA",1069.81
2003507,bgb_17067,VOC,Barbestein,"NA",doc,1722,1722-08-25,y,Palicol,Coromandel,Palakollu,"Coromandel, southeast coast of India","NA","NA",est,1722,"NA",n,Batavia,Batavia,Jakarta,"Java, Indonesia","NA","NA",6840.00,ps,"NA","NA","NA","NA",guinea-stuffs,bruin blauw,brown-blue,"NA","NA","NA","NA","NA","NA","NA","NA","615421,14,8","615421,14,8",Indian Guilders,100546,13,8,Indian Guilders,"NA","NA","NA","NA","NA","NA","NA","NA","NA",70382.67833333333
2000924,bgb_16448,VOC,Samson,"NA",doc,1721,1721-11-29,y,Batavia,Batavia,Jakarta,"Java, Indonesia","NA","NA","NA","NA","NA","NA",Zeeland,Dutch Republic,Middelburg,Netherlands,"NA","NA",3280.00,ps,"NA","NA","NA","NA",salempores,gemeen gebleekt Kust,"NA",white,"NA",bleached,"NA",Coast (presumed Coromandel),ordinary,"NA","NA","368388,6,8","368388,6,8",Indian Guilders,15489,2,0,Indian Guilders,"NA","NA","NA","NA","NA","NA","DAS voyage 6513.5, wrecked","NA","NA",10842.369999999999
2001634,bgb_16432,VOC,Westerdijkshorn,"NA",doc,1721,1721-11-29,y,Batavia,Batavia,Jakarta,"Java, Indonesia","NA","NA",das,1722,1722-08-03,"NA",Amsterdam,Dutch Republic,Amsterdam,Netherlands,"NA","NA",50.00,ps,"NA","NA","NA","NA",golgassen,Surats,"NA","NA","NA","NA",silk,Surat,"NA","NA","NA","429509,17","429509,17",Indian Guilders,945,11,0,Indian Guilders,"NA","NA","NA","NA","NA","NA",DAS voyage 6533.4; src_00058,"NA","NA",661.8849999999999
2001524,bgb_16474,VOC,Wassenaar,"NA",doc,1721,1721-11-29,y,Batavia,Batavia,Jakarta,"Java, Indonesia","NA","NA",das,1722,1722-08-05,"NA",Rotterdam,Dutch Republic,Rotterdam,Netherlands,"NA","NA",60.00,ps,"NA","NA","NA","NA",guinea-stuffs,fijn gebleekt Kust,"NA",white,"NA",bleached,cotton,Coast (presumed Coromandel),fine,"NA","NA","309330,1","309330,1",Indian Guilders,1456,17,0,Indian Guilders,"NA","NA","NA","NA","NA","NA",DAS voyage 6532.6; src_00058,"NA","NA",1019.7949999999998
2003499,bgb_17063,VOC,Meijenburg,"NA",doc,1722,1722-08-27,y,Nagapattinam,Coromandel,Nagapattinam,"Coromandel, southeast coast of India","NA","NA",est,1722,"NA",n,Batavia,Batavia,Jakarta,"Java, Indonesia","NA","NA",2.57,ps,"NA","NA","NA","NA",dungarees,tot emballage van de Nagapatnamse pakken,"NA","NA","NA","NA","NA","NA","NA",tot emballage van de Nagapatnamse pakken,"NA","679245,10","679245,10",Indian Guilders,2679,6,4,Indian Guilders,"NA","NA","NA","NA","NA","NA","NA","NA","NA",1875.5216666666668
2001402,bgb_16441,VOC,Koning Karel de Derde,"NA",doc,1721,1721-11-29,y,Batavia,Batavia,Jakarta,"Java, Indonesia","NA","NA",das,1722,1722-08-05,"NA",Amsterdam,Dutch Republic,Amsterdam,Netherlands,"NA","NA",400.00,ps,"NA","NA","NA","NA",bethilles,gebleekt Kust,"NA",white,"NA",bleached,cotton,Coast (presumed Coromandel),"NA","NA","NA","346618,9,8","346618,9,8",Indian Guilders,5896,5,0,Indian Guilders,"NA","NA","NA","NA","NA","NA",DAS voyage 6527.6; src_00058,"NA","NA",4127.375
2002398,bgb_16229,VOC,Zuiderbeek,"NA",est,1722,"NA",n,Surat,Surat,Surat,Northwest India,"NA","NA",doc,1722,1722-06-27,y,Batavia,Batavia,Jakarta,"Java, Indonesia","NA","NA",42000.00,ps,"NA","NA","NA","NA",corroots,-,"NA","NA","NA","NA","NA","NA","NA","NA","NA","261320,2","261320,2",Indian Guilders,37092,2,0,Indian Guilders,"NA","NA","NA","NA","NA","NA","NA","NA","NA",25964.469999999998
2000733,bgb_16480,VOC,Huis te Foreest (fluitschip),"NA",doc,1721,1721-11-29,y,Batavia,Batavia,"NA","NA","NA","NA","NA","NA","NA","NA",Hoorn,Dutch Republic,Hoorn,Netherlands,"NA","NA",100.00,ps,"NA","NA","NA","NA",bethilles,madrapaks Kust,"NA","NA","NA","NA","NA",Coast (presumed Coromandel),"NA",madrapaks,"NA","273028,1","273028,1",Indian Guilders,1654,17,0,Indian Guilders,"NA","NA","NA","NA","NA","NA","DAS voyage 6522.1, wrecked","NA","NA",1158.3949999999998
2001224,bgb_16439,VOC,Amsterdam,"NA",doc,1721,1721-11-29,y,Batavia,Batavia,"NA","NA","NA","NA",das,1722,1722-07-26,"NA",Amsterdam,Dutch Republic,Amsterdam,Netherlands,"NA","NA",460.00,ps,"NA","NA","NA","NA",guinea-stuffs,ruw Kust,"NA",natural,"NA","NA",cotton,Coast (presumed Coromandel),"NA",raw,"NA","331340,17,8","331340,17,8",Indian Guilders,4820,15,0,Indian Guilders,"NA","NA","NA","NA","NA","NA",DAS voyage 6523.2; src_00058,"NA","NA",3374.5249999999996
2002895,bgb_16667,VOC,"Prins Eugenius, Leidsman, Hoop","NA",doc,1722,1722-07-31,y,Batavia,Batavia,"NA","NA","NA","NA",est,1722,"NA",n,Padang,"West Sumatra, Indonesia",Padang,"West Sumatra, Indonesia","NA","NA",6.00,ps,"NA","NA","NA","NA",patola,zijden in soort,"NA","NA","NA","NA",silk,"NA","NA",assorted,"NA","209583,1","209583,1",Indian Guilders,207,15,0,Indian Guilders,"NA","NA","NA","NA","NA","""aan Panglima Radja en de gesamentlijcke Poengloes van Padangh""; geschenk aan panglima radja en de poengloes","NA","NA","NA",145.42499999999998
2002278,bgb_16224,VOC,Velserhoofd,"NA",est,1721,"NA","NA",Hooghly,Bengalen,Hooghly,Bengal (region in India and Bangladesh),"NA","NA",doc,1722,1722-01-08,y,Batavia,Batavia,Jakarta,"Java, Indonesia","NA","NA",x0,ps,"NA","NA","NA","NA",gerras,-,"NA","NA","NA","NA","NA","NA","NA","NA","NA","282477,10,8","282477,10,8",Indian Guilders,12060,5,0,Indian Guilders,"NA","NA","NA","NA","NA","NA","NA","NA","NA",8442.175
2002988,bgb_16732,VOC,"Amazone, Huis ter Boede, Velserhoodf, Zanderhoef, Uno, Kijkuit","NA",doc,1722,1722-03-19,y,Batavia,Batavia,"NA","NA","NA","NA",est,1722,"NA",n,Palembang,Palembang,Palembang,"South Sumatra, Indonesia","NA","NA",16.00,ps,"NA","NA","NA","NA",tapis,govers Kust,"NA","NA","NA","NA","NA",Coast (presumed Coromandel),"NA",govers,"NA","191981,3,8","191981,3,8",Indian Guilders,153,12,0,Indian Guilders,"NA","NA","NA","NA","NA",tot geschenk aan sultan Ratoe,"NA","NA","NA",107.52
2003059,bgb_16739,VOC,"Limburg, Beverwaart","NA",doc,1722,1722-08-07,y,Batavia,Batavia,Jakarta,"Java, Indonesia","NA","NA",est,1722,"NA",n,"NA",Siam,"NA",Thailand,"NA","NA",10.00,ps,"NA","NA","NA","NA",chintz,geschilderd Kust,"NA","NA","NA",painted,"NA",Coast (presumed Coromandel),"NA","NA","NA","124166,1","124166,1",Indian Guilders,151,0,0,Indian Guilders,"NA","NA","NA","NA","NA",tot geschenk voor de phra-klang,"NA","NA","NA",105.69999999999999
2001172,bgb_16479,VOC,Noorderkwartier,"NA",doc,1721,1721-11-29,y,Batavia,Batavia,"NA","NA","NA","NA",das,1722,1722-07-27,"NA",Hoorn,Dutch Republic,Hoorn,Netherlands,"NA","NA",480.00,ps,"NA","NA","NA","NA",salempores,ruw Kust,"NA",natural,"NA","NA",cotton,Coast (presumed Coromandel),"NA",raw,"NA","265094,19","265094,19",Indian Guilders,2160,5,0,Indian Guilders,"NA","NA","NA","NA","NA","NA",DAS voyage 6528.5; src_00057; src_00058,"NA","NA",1512.175
2001398,bgb_16441,VOC,Koning Karel de Derde,"NA",doc,1721,1721-11-29,y,Batavia,Batavia,Jakarta,"Java, Indonesia","NA","NA",das,1722,1722-08-05,"NA",Amsterdam,Dutch Republic,Amsterdam,Netherlands,"NA","NA",960.00,ps,"NA","NA","NA","NA",dungarees,gebleekt Kust,"NA",white,"NA",bleached,cotton,Coast (presumed Coromandel),"NA","NA","NA","346618,9,8","346618,9,8",Indian Guilders,2602,0,0,Indian Guilders,"NA","NA","NA","NA","NA","NA",DAS voyage 6527.6; src_00058,"NA","NA",1821.3999999999999
2000834,bgb_16459,VOC,Raadhuis van Middelburg,"NA",doc,1721,1721-11-29,y,Batavia,Batavia,Jakarta,"Java, Indonesia","NA","NA","NA","NA","NA","NA",Zeeland,Dutch Republic,Middelburg,Netherlands,"NA","NA",840.00,ps,"NA","NA","NA","NA",sailcloth,Bengaals,"NA","NA","NA","NA","NA",Bengal,"NA","NA","NA","357690,18,8","357690,18,8",Indian Guilders,2621,1,0,Indian Guilders,"NA","NA","NA","NA","NA","NA","DAS voyage 6510.4, wrecked","NA","NA",1834.735
2003202,bgb_16785,VOC,"Mossel, Bombardeerder","NA",doc,1722,1722-02-03,y,Batavia,Batavia,"NA","NA","NA","NA",est,1722,"NA",n,Ternate,Spice Islands,Ternate,"Maluku, Indonesia","NA","NA",0.50,ps,"NA","NA","NA","NA",dungarees,tot afpakking,"NA","NA","NA","NA","NA","NA","NA",for packing,"NA","152775,9","152775,9",Indian Guilders,0,19,0,Indian Guilders,"NA","NA","NA","NA","NA",geschenk voor de koning van Tidore,"NA","NA","NA",0.6649999999999999
2002953,bgb_16677,VOC,Zanderhoef,"NA",doc,1721,1721-10-30,y,Batavia,Batavia,Jakarta,"Java, Indonesia","NA","NA",est,1722,"NA",n,Palembang,Palembang,Palembang,"South Sumatra, Indonesia","NA","NA",400.00,ps,"NA","NA","NA","NA",salempores,gemeen gebleekt Kust,"NA",white,"NA",bleached,"NA",Coast (presumed Coromandel),ordinary,"NA","NA","122958,7,8","122958,7,8",Indian Guilders,1807,2,8,Indian Guilders,"NA","NA","NA","NA","NA","NA","NA","NA","NA",1264.993333333333
2000702,bgb_16426,VOC,Bleijenburg,"NA",doc,1721,1721-11-29,y,Batavia,Batavia,Jakarta,"Java, Indonesia","NA","NA","NA","NA","NA","NA",Amsterdam,Dutch Republic,Amsterdam,Netherlands,"NA","NA",180.00,ps,"NA","NA","NA","NA",hammans,Bengaals,"NA","NA","NA","NA","NA",Bengal,"NA","NA","NA","449503,1,8","449503,1,8",Indian Guilders,1423,14,8,Indian Guilders,"NA","NA","NA","NA","NA",Wrecked between Batavia and the Cape,"DAS voyage 6508.1, wrecked","NA","NA",996.6133333333332
2001045,bgb_16469,VOC,Goudriaan,"NA",doc,1722,1722-1-19,y,Batavia,Batavia,Jakarta,"Java, Indonesia","NA","NA",das,1722,1722-09-23,"NA",Delft,Dutch Republic,Delft,Netherlands,"NA","NA",200.00,ps,"NA","NA","NA","NA",chintz,Bengaals,"NA","NA","NA","NA",cotton,Pattena (Bengal),"NA","NA","NA","271128,10","271128,10",Indian Guilders,775,18,0,Indian Guilders,"NA","NA","NA","NA","NA","NA",DAS voyage 6534.1; src_00054,"NA","NA",543.13
2001911,bgb_16167,VOC,Vaderland Getrouw,"NA",das,1721,1721-04-08,y,Delft,Dutch Republic,Delft,Netherlands,"NA","NA",doc,1721,1721-10-24,y,Batavia,Batavia,Jakarta,"Java, Indonesia","NA","NA",3.00,ps,"NA","NA","NA","NA",perpetuanen,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2011xx,14,8","2011xx,14,8",Indian Guilders,82,18,0,Indian Guilders,"NA","NA","NA","NA","NA","NA",DAS voyage 2453.5,"NA","NA",58.03
2002188,bgb_16217,VOC,Voorburg,"NA",est,1721,"NA",n,"NA",Coromandel,"NA","Coromandel, southeast coast of India","NA","NA",doc,1721,1721-11-16,y,Batavia,Batavia,Jakarta,"Java, Indonesia","NA","NA",960.00,ps,"NA","NA","NA","NA",salempores,ruw,"NA",natural,"NA","NA","NA","NA","NA",raw,"NA","361486,2,12","361486,2,12",Indian Guilders,4260,9,0,Indian Guilders,"NA","NA","NA","NA","NA","NA","NA","NA","NA",2982.3149999999996
2000921,bgb_16448,VOC,Samson,"NA",doc,1721,1721-11-29,y,Batavia,Batavia,Jakarta,"Java, Indonesia","NA","NA","NA","NA","NA","NA",Zeeland,Dutch Republic,Middelburg,Netherlands,"NA","NA",90.00,ps,"NA","NA","NA","NA",guinea-stuffs,fijn gebleekt Kust,"NA",white,"NA",bleached,"NA",Coast (presumed Coromandel),fine,"NA","NA","368388,6,8","368388,6,8",Indian Guilders,2048,9,0,Indian Guilders,"NA","NA","NA","NA","NA","NA","DAS voyage 6513.5, wrecked","NA","NA",1433.9149999999997
2001421,bgb_16441,VOC,Koning Karel de Derde,"NA",doc,1721,1721-11-29,y,Batavia,Batavia,Jakarta,"Java, Indonesia","NA","NA",das,1722,1722-08-05,"NA",Amsterdam,Dutch Republic,Amsterdam,Netherlands,"NA","NA",600.00,ps,"NA","NA","NA","NA",photaes,Bengaals,"NA","NA","NA","NA",cotton,Bengal,"NA","NA","NA","346618,9,8","346618,9,8",Indian Guilders,2034,16,8,Indian Guilders,"NA","NA","NA","NA","NA","NA",DAS voyage 6527.6; src_00058,"NA","NA",1424.3833333333332
2001763,bgb_16986,VOC,Wendela,"NA",doc,1721,1721-11-22,y,Galle,Ceylon,Galle,Sri Lanka,"NA","NA",das,1722,1722-08-04,"NA",Amsterdam,Dutch Republic,Amsterdam,Netherlands,"NA","NA",80.00,ps,"NA","NA","NA","NA",salempores,rood Kust,red,"NA","NA","NA",cotton,Coast (presumed Coromandel),"NA","NA","NA","142289,15,8","142289,15,8",Indian Guilders,637,15,8,Indian Guilders,"NA","NA","NA","NA","NA","NA","DAS voyage 6520.2; src_00056, src_00058","NA","NA",446.44833333333327
2002867,bgb_16667,VOC,"Prins Eugenius, Leidsman, Hoop","NA",doc,1722,1722-07-31,y,Batavia,Batavia,Jakarta,"Java, Indonesia","NA","NA",est,1722,"NA",n,Padang,"West Sumatra, Indonesia",Padang,"West Sumatra, Indonesia","NA","NA",400.00,ps,"NA","NA","NA","NA",bethilles,rood Kust,red,"NA","NA","NA","NA",Coast (presumed Coromandel),"NA","NA","NA","209583,1","209583,1",Indian Guilders,3163,12,0,Indian Guilders,"NA","NA","NA","NA","NA","NA","NA","NA","NA",2214.52
2001220,bgb_16439,VOC,Amsterdam,"NA",doc,1721,1721-11-29,y,Batavia,Batavia,Jakarta,"Java, Indonesia","NA","NA",das,1722,1722-07-26,"NA",Amsterdam,Dutch Republic,Amsterdam,Netherlands,"NA","NA",320.00,ps,"NA","NA","NA","NA",baftas,gebleekt Kust,"NA",white,"NA",bleached,"NA",Coast (presumed Coromandel),"NA","NA","NA","331340,17,8","331340,17,8",Indian Guilders,1457,8,0,Indian Guilders,"NA","NA","NA","NA","NA","NA",DAS voyage 6523.2; src_00058,"NA","NA",1020.18
2001393,bgb_16441,VOC,Koning Karel de Derde,"NA",doc,1721,1721-11-29,y,Batavia,Batavia,"NA","NA","NA","NA",das,1722,1722-08-05,"NA",Amsterdam,Dutch Republic,Amsterdam,Netherlands,"NA","NA",1040.00,ps,"NA","NA","NA","NA",salempores,ruw Kust,"NA",natural,"NA","NA",cotton,Coast (presumed Coromandel),"NA",raw,"NA","346618,9,8","346618,9,8",Indian Guilders,4708,18,0,Indian Guilders,"NA","NA","NA","NA","NA","NA",DAS voyage 6527.6; src_00058,"NA","NA",3296.2299999999996
2000671,bgb_16426,VOC,Bleijenburg,"NA",doc,1721,1721-11-29,y,Batavia,Batavia,Jakarta,"Java, Indonesia","NA","NA","NA","NA","NA","NA",Amsterdam,Dutch Republic,Amsterdam,Netherlands,"NA","NA",320.00,ps,"NA","NA","NA","NA",baftas,blauw Kust,blue,"NA","NA","NA","NA",Coast (presumed Coromandel),"NA","NA","NA","449503,1,8","449503,1,8",Indian Guilders,1965,8,0,Indian Guilders,"NA","NA","NA","NA","NA",Wrecked between Batavia and the Cape,"DAS voyage 6508.1, wrecked","NA","NA",1375.78
2000704,bgb_16426,VOC,Bleijenburg,"NA",doc,1721,1721-11-29,y,Batavia,Batavia,Jakarta,"Java, Indonesia","NA","NA","NA","NA","NA","NA",Amsterdam,Dutch Republic,Amsterdam,Netherlands,"NA","NA",1300.00,ps,"NA","NA","NA","NA",mallemolens,Bengaals,"NA","NA","NA","NA","NA",Bengal,"NA","NA","NA","449503,1,8","449503,1,8",Indian Guilders,15969,5,8,Indian Guilders,"NA","NA","NA","NA","NA",Wrecked between Batavia and the Cape,"DAS voyage 6508.1, wrecked","NA","NA",11178.498333333333
2002435,bgb_16641,VOC,Midloo,"NA",doc,1721,1721-10-14,y,Batavia,Batavia,"NA","NA","NA","NA",est,1722,"NA",n,Nagapattinam,Coromandel,Nagapattinam,"Coromandel, southeast coast of India","NA","NA",2000.00,ps,"NA","NA","NA","NA",guni,lang Bengaals,"NA","NA","NA","NA","NA",Bengal,"NA",long,"NA","42774,9","42774,9",Indian Guilders,480,0,0,Indian Guilders,"NA","NA","NA","NA","NA","NA","NA","NA","NA",336
2000961,bgb_16448,VOC,Samson,"NA",doc,1721,1721-11-29,y,Batavia,Batavia,"NA","NA","NA","NA","NA","NA","NA","NA",Zeeland,Dutch Republic,Middelburg,Netherlands,"NA","NA",400.00,ps,"NA","NA","NA","NA",chintz,chiaboutria Surats,"NA","NA","NA","NA","NA",Surat,"NA",chiaboutria,"NA","368388,6,8","368388,6,8",Indian Guilders,1632,15,0,Indian Guilders,"NA","NA","NA","NA","NA","NA","DAS voyage 6513.5, wrecked","NA","NA",1142.925
2002429,bgb_16634,VOC,"Vis, Nieuwvliet","NA",doc,1722,1722-05-31,y,Batavia,Batavia,Jakarta,"Java, Indonesia","NA","NA",est,1722,"NA",n,Colombo,Ceylon,Colombo,Sri Lanka,"NA","NA",37.00,ps,"NA","NA","NA","NA",stoffen,zijden,"NA","NA","NA","NA",silk,"NA","NA","NA","NA","46903,16","46903,16",Indian Guilders,379,4,8,Indian Guilders,"NA","NA","NA","NA","NA","NA","NA","NA","NA",265.4633333333333
2003407,bgb_16959,VOC,"Dijkveld, Mangiecole (phaar)","NA",doc,1722,1722-07-28,y,Nagapattinam,Coromandel,Nagapattinam,"Coromandel, southeast coast of India","NA","NA",est,1722,"NA",n,Jaffna,Ceylon,Jafna,Sri Lanka,"NA","NA",800.00,ps,"NA","NA","NA","NA",bethilles,ruw,"NA",natural,"NA","NA","NA","NA","NA",raw,"NA","27394,2","27394,2",Indian Guilders,4954,12,0,Indian Guilders,"NA","NA","NA","NA","NA","NA","NA","NA","NA",3468.2200000000003
2003012,bgb_16736,VOC,Haringtuin,"NA",doc,1722,1722-06-12,y,Batavia,Batavia,Jakarta,"Java, Indonesia","NA","NA",est,1722,"NA",n,Malakka,Malakka,Malakka,"Malacca, Southwest Malaysia","NA","NA",50.00,ps,"NA","NA","NA","NA",gingham,rood Kust,red,"NA","NA","NA","NA",Coast (presumed Coromandel),"NA","NA","NA","146346,9,8","146346,9,8",Indian Guilders,367,19,8,Indian Guilders,"NA","NA","NA","NA","NA","NA","NA","NA","NA",257.5883333333333
2003453,bgb_17063,VOC,Meijenburg,"NA",doc,1722,1722-08-27,y,Nagapattinam,Coromandel,Nagapattinam,"Coromandel, southeast coast of India","NA","NA",est,1722,"NA",n,Batavia,Batavia,Jakarta,"Java, Indonesia","NA","NA",10640.00,ps,"NA","NA","NA","NA",guinea-stuffs,gemeen gebleekt,"NA",white,"NA",bleached,"NA","NA",ordinary,"NA","NA","679245,10","679245,10",Indian Guilders,106393,19,8,Indian Guilders,"NA","NA","NA","NA","NA","NA","NA","NA","NA",74475.78833333333
2001077,bgb_16461,VOC,Hof Niet Altijd Zomer,"NA",doc,1722,1722-1-19,y,Batavia,Batavia,"NA","NA","NA","NA",das,1722,1722-10-06,"NA",Zeeland,Dutch Republic,Middelburg,Netherlands,"NA","NA",200.00,ps,"NA","NA","NA","NA",gingham,effen Bengaals,"NA","NA",plain,"NA",cotton,Bengal,"NA","NA","NA","274773,11","274773,11",Indian Guilders,1022,0,0,Indian Guilders,"NA","NA","NA","NA","NA","NA",DAS voyage 6535.1; src_00054,"NA","NA",715.4
2001914,bgb_16168,VOC,Barbestein,"NA",das,1721,1721-05-21,y,Delft,Dutch Republic,Delft,Netherlands,"NA","NA",doc,1722,1722-01-24,y,Batavia,Batavia,Jakarta,"Java, Indonesia","NA","NA",5.00,ps,"NA","NA","NA","NA",lakenrassen,-,"NA","NA","NA","NA","NA","NA","NA","NA","NA","275196,1,8","275196,1,8",Indian Guilders,1083,18,0,Indian Guilders,"NA","NA","NA","NA","NA","NA",DAS voyage 2459.2,"NA","NA",758.73
2002806,bgb_16652,VOC,Krooswijk,"NA",doc,1722,1722-06-05,y,Batavia,Batavia,Jakarta,"Java, Indonesia","NA","NA",est,1722,"NA",n,Hooghly,Bengalen,Hooghly,"Bengal, region in India and Bangladesh","NA","NA",6.00,ps,"NA","NA","NA","NA",fluweel,Hollands,"NA","NA","NA","NA","NA",Holland,"NA","NA","NA","1252907,2","1252907,2",Indian Guilders,3365,8,0,Indian Guilders,"NA","NA","NA","NA","NA","NA","NA","NA","NA",2355.7799999999997
2003512,bgb_17067,VOC,Barbestein,"NA",doc,1722,1722-08-25,y,Palicol,Coromandel,Palakollu,"Coromandel, southeast coast of India","NA","NA",est,1722,"NA",n,Batavia,Batavia,Jakarta,"Java, Indonesia","NA","NA",5760.00,ps,"NA","NA","NA","NA",percallen,gemeen gebleekt,"NA",white,"NA",bleached,"NA","NA",ordinary,"NA","NA","615421,14,8","615421,14,8",Indian Guilders,13269,0,0,Indian Guilders,"NA","NA","NA","NA","NA","NA","NA","NA","NA",9288.3
2001102,bgb_16481,VOC,Margaretha,"NA",doc,1722,1722-1-19,y,Batavia,Batavia,Jakarta,"Java, Indonesia","NA","NA",das,1722,1722-09-25,"NA",Hoorn,Dutch Republic,Hoorn,Netherlands,"NA","NA",1640.00,ps,"NA","NA","NA","NA",guinea-stuffs,gemeen gebleekt Bengaals,"NA",white,"NA",bleached,cotton,Bengal,ordinary,"NA","NA","98366,19,8","98366,19,8",Indian Guilders,13443,6,0,Indian Guilders,"NA","NA","NA","NA","NA","NA",DAS voyage 6536.2; src_00054,"NA","NA",9410.31
2002805,bgb_16652,VOC,Krooswijk,"NA",doc,1722,1722-06-05,y,Batavia,Batavia,Jakarta,"Java, Indonesia","NA","NA",est,1722,"NA",n,Hooghly,Bengalen,Hooghly,"Bengal, region in India and Bangladesh","NA","NA",10.00,ps,"NA","NA","NA","NA",laken,-,"NA","NA","NA","NA","NA","NA","NA","NA","NA","1252907,2","1252907,2",Indian Guilders,3251,5,0,Indian Guilders,"NA","NA","NA","NA","NA","NA","NA","NA","NA",2275.875
2002807,bgb_16652,VOC,Krooswijk,"NA",doc,1722,1722-06-05,y,Batavia,Batavia,Jakarta,"Java, Indonesia","NA","NA",est,1722,"NA",n,Hooghly,Bengalen,Hooghly,"Bengal, region in India and Bangladesh","NA","NA",6.00,ps,"NA","NA","NA","NA",satin,-,"NA","NA","NA","NA","NA","NA","NA","NA","NA","1252907,2","1252907,2",Indian Guilders,1523,18,8,Indian Guilders,"NA","NA","NA","NA","NA","NA","NA","NA","NA",1066.7533333333333
2001208,bgb_16479,VOC,Noorderkwartier,"NA",doc,1721,1721-11-29,y,Batavia,Batavia,"NA","NA","NA","NA",das,1722,1722-07-27,"NA",Hoorn,Dutch Republic,Hoorn,Netherlands,"NA","NA",400.00,ps,"NA","NA","NA","NA",chintz,chiaboutria Surats,"NA","NA","NA","NA",cotton,Surat,"NA",chiaboutria,"NA","265094,19","265094,19",Indian Guilders,1632,15,0,Indian Guilders,"NA","NA","NA","NA","NA","NA",DAS voyage 6528.5; src_00057; src_00058,"NA","NA",1142.925
